# LFW Attribute Values v1.2 - lfw_attributes.txt - http://www.cs.columbia.edu/CAVE/projects/faceverification
#	person	imagenum	Male	Asian	White	Black	Baby	Child	Youth	Middle Aged	Senior	Black Hair	Blond Hair	Brown Hair	Bald	No Eyewear	Eyeglasses	Sunglasses	Mustache	Smiling	Frowning	Chubby	Blurry	Harsh Lighting	Flash	Soft Lighting	Outdoor	Curly Hair	Wavy Hair	Straight Hair	Receding Hairline	Bangs	Sideburns	Fully Visible Forehead	Partially Visible Forehead	Obstructed Forehead	Bushy Eyebrows	Arched Eyebrows	Narrow Eyes	Eyes Open	Big Nose	Pointy Nose	Big Lips	Mouth Closed	Mouth Slightly Open	Mouth Wide Open	Teeth Not Visible	No Beard	Goatee	Round Jaw	Double Chin	Wearing Hat	Oval Face	Square Face	Round Face	Color Photo	Posed Photo	Attractive Man	Attractive Woman	Indian	Gray Hair	Bags Under Eyes	Heavy Makeup	Rosy Cheeks	Shiny Skin	Pale Skin	5 o' Clock Shadow	Strong Nose-Mouth Lines	Wearing Lipstick	Flushed Face	High Cheekbones	Brown Eyes	Wearing Earrings	Wearing Necktie	Wearing Necklace
Alejandro Atchugarry	1	1.12607380027	-1.29359228394	1.03088017801	-1.80334769833	-1.95861021373	-1.73345028222	-0.659110981822	0.254657216952	-1.08698208177	-1.21497816952	-1.13114240228	-0.743404148066	-0.0290633838991	2.31156370865	-0.996515060783	-1.42877746867	0.857127955085	-0.536634899162	0.614520163212	-0.738728208354	-0.678918412195	-1.3624061006	0.0631242717869	0.795610570246	-0.873882781582	0.307559762802	0.520683578252	-0.854487614349	1.26571807519	-1.37942430822	0.390362218919	1.17279264923	-1.05182592897	-0.818711578474	0.302724619633	-0.9154612364	1.01694699393	1.15693394047	0.855240845791	0.988740379025	1.04214145178	0.368682380917	-0.552304064803	-0.637874873218	0.590137725013	-0.580511106729	0.47407584485	-0.0233182611185	-0.148864956353	-1.3585548166	0.993652741045	-0.840095952334	-0.888418024599	2.71001323467	-0.593674568642	0.0284822547739	-0.849828166316	-0.673277166591	-0.704884465225	0.403902124302	-0.875402220403	-1.42972712282	0.0558778923088	0.941226899171	0.69177621897	-0.849555750266	-0.553043739282	-2.73469993306	-0.596252961336	0.604561488734	-0.563354184375	0.0251972086284	-0.877037249657
Alejandro Atchugarry	2	1.13381684834	-1.52855907022	1.09972851795	-1.54847545309	-2.55927398055	-2.03277903123	-1.35878285472	0.394292194963	-0.841592990905	-1.38058718112	-0.635833845588	-0.668732568672	-0.0101197450976	1.98600445589	-2.04063278286	-1.11796433208	0.972911075678	-0.787697217296	0.703478058225	-0.7848126544	-0.307197607166	0.229527764744	-0.968084472585	0.208039561742	-0.104856428117	0.905012267636	0.36886944286	-1.5321970883	0.928975251053	-0.546011347683	-0.0479538029897	0.692728407709	-0.633974764731	0.105128589137	-0.0039243507494	-1.19603317735	-0.00909800548687	0.327768249457	0.553686622007	0.461183776252	0.82418896269	-0.582423905038	-0.45041593227	-0.786489362925	0.181046065941	-1.31403909415	0.525821196137	-0.0235955760795	-0.240576002604	-0.718020393589	0.137811763204	-0.250230126935	-0.813972427146	2.55258961722	0.47691499272	-0.233494058145	-0.663938020793	-1.04584434407	-0.796857455893	0.377339468246	-0.589722873423	-0.0391348905068	-0.69759377675	1.3817113167	0.770972112612	-0.138878762387	-0.877361391566	-2.26981092261	0.0304715935275	-0.601570400922	-0.418415753518	0.705409989027	-0.618347456936
Alejandro Avila	1	1.77550614576	-1.17482724494	0.0022737525853	-0.849140549857	-1.12200699763	-0.735917481443	-0.715761943775	-0.1546741109	-1.28552052127	0.467031630603	-1.32378077465	-2.63640331268	-1.73314267203	0.198464804872	-1.10333438692	-0.795343077249	1.75830563254	-0.734650735858	0.674948133521	0.600162209284	0.902004098172	1.89139279688	-1.16369390026	-3.7891677238	0.184168774121	0.47473158166	-1.68610499867	0.512240816506	-0.40331824115	-0.492356830026	-0.118988905916	-0.331486045027	-0.333228955148	-0.199523127649	0.959992799263	-2.17298027829	1.21023092454	-0.304890892036	0.502512093184	-0.345588397116	0.0830428708824	0.149171638137	-0.793944239472	-0.548367296307	0.451400887774	-2.25168510649	0.107955631682	0.310768256865	0.30623106284	-1.50448181301	-0.909150087952	-0.0112198986233	-0.729288267618	-2.69811940985	0.370363441874	-0.147890194183	-0.9018477892	-0.200375164292	-1.34047991174	0.276179783739	-1.6874744844	-3.46548627073	-0.805907000714	0.80012805613	0.804893351501	0.0838156553272	-2.47024578284	-1.21703717609	-0.86648350166	0.848492015741	-1.04012821837	-0.627448611628	-0.873799451754
Alejandro Avila	2	2.15035929896	-1.74696921589	-0.348917944031	-1.08269318086	-1.7677903513	-0.979930250977	-1.35865112898	0.101283082624	-0.763084020331	-0.0366305183201	-1.23064402268	0.634010089535	-1.27532163751	0.30137045476	-1.16888457958	-0.38215825219	1.01367145408	-1.57914685691	1.56355464924	0.507442107105	0.135733730798	1.797421078	-1.21395987913	0.643862683813	0.252665723214	0.718532362299	-1.21566505554	-0.383455984241	-0.304451892604	0.577886022486	0.459142572786	-2.39363493993	-0.651002229125	0.139356744361	0.860737526164	-2.73631403001	0.610903244801	0.182459395373	1.27117531749	0.0459713907242	0.325196220523	1.31861585987	-1.50537618537	-0.753663993991	1.12141292474	-1.99105071262	0.413025423607	0.184883614434	-0.178210243935	-0.82740596475	-0.358090324009	0.269714920241	-0.844562277299	-2.48773119912	-0.139168873493	-0.564560606812	-1.32202374327	0.265182623863	-1.20261321068	1.18220651912	-1.32185572471	-1.29166179804	-0.648397577801	1.12497840436	1.33897237979	0.75394830229	-1.90263521272	-3.22472856829	-0.976964820105	1.56046648897	-1.10601369404	-0.290170439546	0.0242585105916
Alejandro Avila	3	2.17555236039	-1.67015796546	-0.252387138279	-1.04367787341	-2.0897050812	-0.900185724329	-1.39145636492	0.00390681376314	-0.559616317634	-0.902831325004	-0.9281183008	1.35286159837	-0.995941169152	-0.362248616966	-0.341314025439	-1.08504042247	1.15945021966	-0.96832337102	1.14428761939	0.688099181503	0.139160274551	0.336918365639	-0.953167484363	1.55607889633	0.0673032242551	0.378741115109	-0.30194616362	-0.269793343145	0.821714449809	0.377217339057	0.298033784254	-1.16998679285	-0.399946647852	0.122399925394	1.15538441329	-0.43179019871	0.985511827266	-0.175580838375	0.937955444169	0.254570338604	0.0652178784565	1.11563082558	-0.922766348915	-1.23896957922	0.903930887095	-1.58514302031	0.372879069566	0.318697932605	0.752534592326	-1.40352910997	-1.32274447371	-0.115749432907	-0.169067881115	-1.24746652231	-0.0931330889637	-0.279082643993	-1.41866938491	0.0457338039936	-0.829504440754	0.364430637839	-1.57287625212	-2.86601050597	-0.786496908072	1.18681356831	1.47141403227	-0.468163657538	-1.49809510938	-4.69020824786	-1.21034727608	0.410200227485	-0.988062876043	0.140507903865	-0.785358966055
Alejandro Fernandez	1	2.5232160967	-1.55453078549	-0.656105712647	-2.03469354512	-1.79758788524	-1.4412418634	-0.161240194226	0.205221595358	-2.28119776768	-0.303140700239	-1.0917215214	1.07801363421	-0.734149603394	0.643808820188	-1.32985066119	-1.12032819172	1.50016875443	0.614841483968	-0.813688880005	-1.42114368007	-0.564293958797	-1.20554674928	0.399556892053	0.604131105808	-1.17461683757	-0.069034719115	-0.516833536121	0.292056212189	0.072063004194	-0.499225219092	0.176830657007	1.31622808085	-1.45167014326	-1.31872157199	2.13374364593	-1.0750267478	-0.165503238618	1.64666874153	0.369388647201	0.339792823491	0.684110187131	-0.633977859185	0.372497034086	-0.6934358466	-0.861955690701	-2.46588078017	1.00151696544	0.218285788235	-0.644072334398	-1.58298613634	0.507965238984	-0.322472638419	-0.853827996544	3.01405632165	0.818837231958	-0.0698782983741	-0.546878367356	0.954269529699	-1.23283841844	-0.0714781500142	-1.51016216311	-2.69801134724	0.550530612088	-1.0702615271	3.24958162206	-0.231932188775	-1.67971904045	-2.026073015	-0.177310648864	1.73541263201	-1.00950164249	-0.436066371306	-0.307881011201
Alejandro Gonzalez Inarritu	1	2.07765386543	-1.16278511512	0.0579890010507	-1.39315294904	-2.19679734929	-1.9806063214	0.0545677179216	0.0563578091134	-1.44094124844	0.518330407575	-1.48201412084	-0.346404163651	-1.30462066601	1.92201984836	-1.36938792973	-1.66268272759	-0.175291909646	2.03037261188	-2.21638432344	-1.01036692462	-0.735877065534	-1.50194206443	0.751219811984	0.448273766687	-1.03847842072	-0.223224789112	-0.425127088818	0.112713054617	0.609938895615	-1.74186631188	0.74997628973	0.962217081943	-1.2433929891	-1.33620048725	2.0867308445	-0.231354187257	1.68911377854	0.624643374962	0.395149820755	0.90028734497	-0.303281036919	-2.80169804233	0.935453366584	-0.728629685629	-2.11916794911	-0.130035286772	-0.0375400602106	-0.318873004381	-0.24891709771	-1.23543656707	0.587064903655	-0.0224630943734	-1.46722946191	3.94050856263	0.427875231141	0.254067667021	-0.531058962799	-0.162961044735	-0.842740465031	-0.22909944991	-1.50306718001	-0.823859230601	-0.184184875873	-1.00698684981	0.955429959236	1.36139258729	-1.6597987983	0.514184755762	1.05625961816	0.733234536621	-1.2344376058	0.49363976091	-0.425840524861
Alejandro Lembo	1	1.2107277954	-0.869027559508	-0.934071505028	-1.18912734252	-2.09581566455	-0.845943245063	0.406968226872	-0.407364006381	-1.22395216731	1.0794698487	-1.33309229898	-0.945999953704	-1.50844151685	0.723063369963	-0.843203131838	-1.5830133958	-0.92108868323	1.53902879877	-1.55824439941	0.139838299786	0.354181160835	-1.74600101669	-0.576121631822	0.45818837897	-0.450939571185	0.471778474315	-1.26697085283	0.0338017094744	-0.573352656361	-1.7228783663	-0.0938150378406	-0.334085662204	-0.712683015421	-0.795710672523	0.994583980245	-0.91132287249	0.741319913837	0.498164796847	0.638021075602	-0.200620689652	-1.06593750137	-1.31881253951	0.999952752067	-1.21621952427	-1.413714152	0.499542285114	-0.300621217332	0.220603410923	0.281426309112	-1.47545047883	-0.339988806265	-0.333532112981	-0.33404090801	1.79735146882	-0.0624645791822	0.473116483575	-0.648265590296	-0.340339278619	-1.05089092121	0.0485058006326	-0.872339743506	-1.24670541107	-0.752953781366	0.152299580303	0.557619839988	1.02729798965	-0.760274061949	-1.97884247072	0.502455704055	0.640013124251	-0.255573295217	-0.235293733373	-0.656561038092
Alejandro Lerner	1	2.14031468282	-1.45427727358	0.0296383266803	-0.662065124607	-1.76285032753	-1.53772967916	-1.09567577554	-0.0167638050457	-0.810211760008	0.118535252818	-1.2019510405	-1.26602122965	-0.341286725419	1.85484491002	-1.99565293318	-1.34788406422	1.80648771478	0.1523311438	-0.12924285058	1.007229233	-0.837487217235	-0.224906022892	-0.448074654434	-0.273021480611	-1.22046972266	-0.804510521209	-0.496582648126	0.474385798113	0.474638184501	-0.250941824978	0.716611003138	0.0938089615629	-0.456679605394	-0.323770567092	0.86238595758	-1.05554119701	-0.777440744582	1.07316966171	0.892490707452	0.695401397203	0.00486378947671	-1.17414839366	-0.0465219345772	-0.34053210261	-0.328160217353	-2.33845940663	1.04784290043	0.23591894609	-0.153616726828	-1.19269586516	0.188757156579	-0.353273692707	-0.593897506786	6.68869238555	-0.224343833987	-0.528405803073	-1.08343162379	-0.506563319597	-0.605079474548	0.209387528072	-1.1293118364	-0.0937199169727	-0.300050890886	-1.92106412586	1.65017470272	-0.333052525595	-2.14268345036	1.47477258809	-1.02346843592	0.591797911297	-1.15466071291	0.440733742153	-0.716920665101
Alejandro Lopez	1	0.871317157946	-1.68998174979	0.617038911481	-1.18357923825	-1.64420797705	-0.604992388942	-0.62726092434	-0.728953842702	-0.142306409212	-0.111482006539	-1.22032604686	-0.532856988401	-1.74908357778	0.916375036487	-1.34154951751	-0.662267512404	-0.772695471487	0.579583497438	-0.76453212689	-1.05146572002	-0.113789840415	2.19033765157	-1.11408412947	0.453955017828	0.359042428965	0.472544600217	-0.13588792148	-0.0933581101729	-0.0840478429472	-0.0383328995898	-0.226804197841	-0.256471025763	-0.508215523728	-0.392615383531	0.15050707148	-0.988174739447	-0.598799942109	0.937553718115	1.18347370148	0.272115382475	-0.204587856221	-0.744656378588	0.0434643775891	-0.821041540645	-0.506480968472	-0.172226001291	-0.0983123167648	0.24728740842	-0.644749477813	-0.802428194811	0.335520472893	-0.450890130787	-0.716874211977	-1.09711151724	0.171007749113	-0.220066532455	-0.524687541042	-0.879993038398	-0.415983665754	0.66437441244	-1.067037566	-6.04122546579	-0.261835869627	-1.8487278505	-0.185827300059	1.98140334695	-0.549591219048	-5.13916816973	0.400912302882	1.21049402812	-0.717525644476	-0.361792986123	0.0944489289718
Alejandro Toledo	1	1.72275257994	0.0502414018751	-0.049061812473	-1.90712194336	-2.74346168934	-2.24845577708	-0.370397255802	0.0791596187894	-0.253075189787	-0.58548129554	-1.43669076725	0.592933896012	-1.21758143602	-0.21016559266	-0.026904667071	-1.16188343776	0.152783429858	-1.32388144453	1.07328233812	-0.193315623295	0.241449941986	-0.5258030738	-0.833879737021	0.938142696967	0.213649799716	0.623737681498	-0.84786152301	-0.614432489446	-0.0336956474164	-0.143998326805	-0.00898669165171	0.699238877298	-0.436591395238	-0.416117429409	0.0891017978889	-1.20606044818	1.55534274564	0.990079610786	0.967690322045	-0.510500336575	0.144324693823	1.46531934755	-1.26319850071	-1.52110957927	2.18030951736	0.301079820011	-0.436310383484	0.0111830550928	-0.485374151063	-1.32794356024	0.844446551967	-0.0960130110189	-1.2679948051	4.89109065335	1.25657983554	-0.0339274524818	-1.25663417794	-1.4692441494	-0.759666804681	0.509064901843	-0.8428070043	-1.19392500035	-0.490012923483	-1.12392511468	0.0121781039435	-0.353062845231	-0.873396769501	-0.901291881407	-0.775528732732	0.703125060584	-1.21486282683	1.15018972386	-0.959090442843
Alejandro Toledo	2	1.20850628105	-0.359860292573	-0.356875367084	-2.6191539029	-1.51719933912	-1.13983056516	-1.50250602165	0.0147339588856	-0.623031033119	0.169329247597	-1.33801849422	-0.80006527507	-1.37265589921	0.417829715672	-0.519969910165	-1.32484843753	-0.600752037984	-0.0462546598087	0.141223724747	0.951434138177	-0.344524412964	-0.899570000891	0.727505752958	0.218161698661	-0.434916145231	-0.0735243458279	-0.947049289387	-0.125174895184	-0.322900432797	-1.01978356789	-0.14175833844	1.73534620215	-0.739010582709	-0.788616310044	0.730652736479	0.34924400435	1.57558159265	1.05114574457	0.548913531765	-0.228828811574	-1.17077063023	-0.716713747057	-0.143633354279	-0.74478745799	-0.524028886976	-0.0744915663234	-0.155649099761	-0.0488702133981	0.337721296147	-0.344187584804	-0.595654965434	-0.102248465795	-1.06437043249	2.04855807767	0.899471428987	-0.566856393233	-1.36628873218	-0.180431743498	-0.31866137506	-0.249452928959	-1.21144075118	-2.63625784771	-0.850098176486	0.888925649381	0.614844754507	-0.353756128133	-1.11518458215	-1.8189163094	-0.790506094709	1.33855743978	-0.710184535375	-0.285100825902	-1.30689829177
Alejandro Toledo	3	1.77758925417	-1.46986367368	0.987695913413	-0.510456429593	-2.20123900646	-1.04971520376	-0.776396449383	0.0975946098567	0.23038594813	-2.13830303831	-1.18529223376	0.0390656089181	0.0246033180658	-0.0413557878904	-0.569479072864	-0.929301487303	0.0642687738962	-0.782000187843	0.72580594467	-0.658720558702	-0.254584078391	0.911691909674	-0.73963084834	-0.185305535331	0.271001256744	0.38280801475	0.751049139254	-1.17319659423	0.529735166154	0.513625131149	0.415012343453	-2.79169307912	-0.449249273974	0.37308056736	-0.10001103866	-1.46790439166	1.35478337102	0.785527238505	1.66466304202	0.432778592091	0.028907499802	-0.418093502986	-0.469234614684	-1.00582786269	0.754366332174	-0.349454701224	0.133990016872	0.00482227653493	-0.421528836084	-0.138977006305	0.65051863116	-0.338166562671	-0.70284920523	3.6230008042	0.569233604634	0.149122137311	-0.685832508912	-1.03101246729	-0.0621144662332	1.37952989476	-1.51497004787	0.446342826315	-0.102890535946	0.81169700627	0.960076187382	0.544411781841	-1.36393168713	-1.09680987852	-0.846170285601	0.150773671498	-0.710163292872	0.658239740013	-0.220342945456
Alejandro Toledo	4	0.207385051845	-0.689234103013	-0.778391216378	-1.04668261041	-2.01367657883	-1.07248840054	-0.649662145037	0.0599213555483	-0.658722711402	0.90857805447	-1.41904011591	-0.175700114362	-1.10675929161	0.316540390458	0.754779883122	-1.14709481247	-0.14478977089	-0.630975650827	0.624774215394	-0.691125025064	-0.950637765826	-1.1226260696	0.111396429021	0.779323515298	-1.12316484901	0.435547735303	-0.675997628953	-0.577194627201	-0.630343577244	-0.810886245397	-0.146579095545	0.921269343925	-0.185312954456	-0.759806306333	0.301659096583	-0.894128700481	2.07907517925	-0.367086814962	0.116563543949	0.0310064901159	0.275102750448	-0.158834731386	-0.734811970666	-0.539582271558	-0.374658585298	-0.466334941273	0.154874956323	0.0830135251678	-0.258513105983	-1.49121222661	0.628447136845	-0.259269028885	-0.918594148241	1.6528545374	0.356604751232	-0.748690431674	-1.00052856818	-0.646787908619	-0.599907003587	0.332417524564	-0.633886966676	-2.68654798085	-0.65718116443	-0.115337234445	0.484310442707	-0.626779500263	-0.670328102117	-2.04654076531	-1.15081490265	-0.287464005076	-0.358404871034	0.671418801906	-0.890248916141
Alejandro Toledo	5	0.535480081194	0.337758550099	-0.0593983506121	-2.13396046535	-1.71732963446	-0.583490081527	-0.793028327635	-0.238719596638	-0.688748188008	0.314236030941	-0.815548579365	-0.0819267223984	-1.59446808101	0.0632358462283	-0.133550853867	-0.924768362954	-0.644134316824	-0.267584199757	0.362281231968	-0.427425519286	-1.14128863671	-0.234066857869	-0.956374203183	-0.390759664011	0.111617634667	0.525065995829	-0.794177868151	0.286671125706	-0.639834966914	-1.13986803102	-0.189465671572	0.918151670664	-0.562489923499	-0.875519639626	0.368259648977	0.420826639443	1.1057941402	0.876124197683	0.464468178199	-0.247408890493	0.581640525696	-1.18366104237	0.294076449218	-0.531836322336	0.265057390692	0.0710434167842	-0.171685935092	0.31099577145	-0.118007594895	-1.73103681436	-0.64083681069	-0.484463216704	-0.813885432473	4.44995156759	-0.24084066506	-0.140513066714	-0.586004118442	-0.907023438136	-0.699768445762	0.391903136999	-0.672032749478	-0.139874499725	-0.490300072177	-0.0940632594753	-0.459903910444	0.121539160545	-0.394276378425	-0.31174863132	-0.686728376699	0.615793652814	-0.539601696964	0.363261916985	-0.409219120069
Alejandro Toledo	6	1.3396323731	-1.99743538813	0.37544269768	-1.53387411581	-2.24734128863	-0.955454152493	-1.21740524282	-0.407238248901	0.218862730444	-0.0122817986082	-0.825538957937	-0.580572532727	-0.943567895592	-1.16074422316	1.30191103227	-1.48121674514	-0.437057874772	-0.204188065519	-0.176036333236	-0.233529740538	-0.108980142238	-0.671678378077	0.5786610749	1.07835773811	-1.75658957173	0.233486605585	-0.300931620845	-0.503105949857	0.23512099115	-1.53889091031	0.00366904349297	1.69659324392	-0.839146803522	-1.43143175941	0.958821564249	-0.148403200287	0.67786396217	0.796635852824	0.552712194257	0.42117098743	-0.576092946634	-1.78630556419	-0.178987754696	-0.322599396712	-0.537506659409	0.267173174974	-0.250896255061	-0.278773940926	-0.132489895158	-1.6489856319	0.452207894968	-0.20654837287	-1.00734114586	1.96694722948	0.887784424305	-0.270987657419	-0.854959603904	-0.136269832307	-0.316250173512	0.0267208838077	-1.00556682692	-2.56064973012	0.0420316663382	-1.54645577659	-0.0209843904005	-0.253554861381	-1.20964962584	-2.39106343221	-0.38249538165	0.574900485285	-0.532409288638	0.314798875537	-0.780762050075
Alejandro Toledo	7	0.995532023368	-0.297569392197	-0.510054304403	-2.27180938621	-2.59930314486	-1.84798724255	-0.450787963262	-0.198578511423	-0.795970219827	1.29182802826	-1.93625239338	-0.603325235593	-1.06406515614	1.2358723825	-0.649296776256	-1.30214491449	-0.708689498286	1.09737840053	-1.22426393142	-0.82502912019	-0.342541697148	0.292648705484	-1.00379442106	0.790263780477	1.37700323846	0.501984372052	-1.17528375983	-0.384323505215	0.0428199351196	-1.30549416118	-0.383517366082	1.16797330524	-0.525831829644	-1.01622711517	0.121470158897	-0.867361124873	2.28659144741	0.413128154602	1.62425142641	-0.417082646936	0.270379585187	-1.05830383199	0.716883801294	-1.51000093251	-0.92484658974	0.0672297794087	-0.871940616181	0.139394178023	-0.326925291274	-0.343594137199	-0.805264041215	-0.189419706246	-1.07623860611	0.770882384445	1.31919711428	-0.277936302257	-1.3657346038	-1.15018677298	-0.392917384195	1.8361920141	-1.44867345256	-3.29531600987	-1.10549741394	0.37919417403	0.0375593236753	1.51985759173	-0.794734406368	-3.43266132715	1.24664968051	2.29658692434	-1.16973968234	0.347398805143	-0.412146236961
Alejandro Toledo	8	1.97565776994	-0.528520112282	-0.517151123375	-1.04993000496	-3.08199014003	-1.6092718915	-1.42857827643	0.408143611857	-0.249340445845	0.177337542639	-1.52731737138	0.0220650305371	-1.36387465055	1.65934282534	0.261389655796	-1.81138717428	-0.810376971311	-1.06827984107	1.13111321502	0.240214398968	0.0245302986337	-0.148331712866	-0.041563495307	0.252857198679	-1.09781883619	0.0530152430425	-1.04175356195	-0.0422502021243	0.286362418	-1.82411433153	-0.455414412833	1.16701233297	-0.962953644193	-0.778388622603	1.0338678821	-0.94129575056	1.49325702926	1.49304900973	0.441072492789	-0.317391437354	0.262830160562	-0.856002491506	-0.0867827112427	-1.0625400803	0.466188678708	-0.206198870892	0.0357125718185	0.0605745076322	0.216033726964	-0.548111213111	-0.45916825009	0.298845724862	-0.667411170992	4.54223692947	1.14373002187	-0.798354513632	-2.02474032353	-1.21281540145	-0.00893574685531	0.651172757492	-1.31301677893	-3.73538944186	-0.639229320301	-3.71374940626	0.26720595312	-0.0772869133977	-2.27777781255	-3.07656209575	-0.609964854206	1.72404995194	-0.685411593891	0.912621245524	-1.12149804748
Alejandro Toledo	9	1.92493021392	-1.18686057894	0.116271423805	-0.977557891638	-1.93480596339	-1.5808734211	-1.0091848973	-0.197843176036	-0.165620331251	0.27706053591	-1.78110951843	-0.815142554103	-1.46558540049	-1.25320102613	1.6680068128	-1.50944723662	-0.349705087595	0.944581875162	-0.978838579084	-0.0293134056569	-0.856800717441	-0.778878447258	0.876059133945	0.257049497795	-0.962364209304	-0.193678854556	-1.18756555171	0.153708970977	0.315720535793	-1.09043662374	0.401470445306	0.687653223169	-0.540945424785	-0.979835708007	1.31097190542	-0.707569901025	1.46119961257	0.0470924719627	1.19705149976	0.352506171778	-0.354423559984	-2.46852281111	-0.017670533316	0.136574958845	-1.5730884404	0.0106276352108	-0.0751814811545	-0.176368811639	0.187155172801	-1.04419161485	0.759273294893	-0.0389349706511	-1.54644579281	0.752101031769	-0.0289295828988	-0.299252189025	-1.14379570393	-0.263085643197	0.0177359891626	-0.0672022772954	-1.3847877623	-2.05209198457	-0.557319882158	1.04736219975	0.222960777136	0.083404339972	-1.56656785908	-2.86635346985	-0.648041873572	0.601454627536	-0.868704573365	-0.182175118189	-0.708096269458
Alejandro Toledo	10	1.18814450175	0.0470667987404	-0.438082386109	-1.30826477839	-2.10496231405	-0.934016409844	-0.951900265341	-0.334191347087	-0.693292023051	-0.149392693223	-1.03612466747	0.44176537058	-1.28565248191	0.0485575128058	0.404568094726	-1.74044920483	-0.93387272592	-0.567842227505	0.327238339967	1.27513936956	0.335559968196	-0.752508381322	-0.318996043681	0.87598661181	-0.668089146959	0.661175839184	-0.901584432491	0.0621768597023	0.2795899288	-0.72778866228	0.130756349176	0.78892041377	-0.851874797053	-0.434839586554	0.533303340291	-0.427066338707	2.94392403975	0.0410205639282	0.493846064676	-0.084927698245	0.469423006139	-0.69109591029	-0.629185503247	-0.826410676555	0.67922305354	1.04048853372	-0.748542401938	0.150926958125	-0.54380766369	-0.982578126358	-0.392939092469	-0.114974049367	-0.721839920292	1.72359486559	-0.0617656681348	-0.759566076191	-1.07460956333	-1.03939432039	-1.17757914746	-0.506180532784	-1.41212091787	-3.75123785272	-0.367887874615	-1.45949209039	0.092546590149	-0.161970321311	-1.66703831276	-3.23177249341	-0.651894437648	2.54916015033	-1.22236936095	0.632982831571	-0.373498666389
Alejandro Toledo	11	0.946678914643	-0.934534004182	0.18193465304	-1.42858913691	-1.12670987045	-0.411116935537	-1.04429424437	-0.429206826858	0.035076753417	0.158361802977	-0.627185606662	0.182259679933	-0.739220243831	-1.72318787583	0.437843463561	-0.520017365054	-0.163574464539	-0.690049340565	0.697226625498	0.379009572127	-0.2339700219	1.51540218283	-0.596368174009	-0.364058244519	0.28139918849	0.874131218884	-1.19721252977	-0.717710294866	-0.190295947152	-1.10785559507	0.112148380287	-0.760933888687	-0.42281043479	-0.41672622339	0.264142251145	-2.22211218898	1.22547126172	-0.0799630798804	0.185448307103	0.134736494378	0.192376398811	0.534807121976	-1.23366450279	-0.868369710982	0.486212029137	-0.470728916335	0.381562903067	0.165987889886	-0.15318250752	-0.628997214857	-0.0277768738061	-0.080674183086	-0.633143861758	0.359566770616	-0.349805381141	-0.67396183242	-1.0687330396	-0.99831295746	-0.769577960905	0.369816013975	-0.816391618311	-4.78217438473	-0.526225420272	0.446718572125	0.710256878031	-0.610117908723	-1.47846602631	-1.11406072779	-1.15765102927	-0.0136775497908	-1.0851464542	0.648969858486	-0.802921717351
Alejandro Toledo	12	0.550323860228	-0.471159885075	-0.167974450149	-1.30127508266	-2.51745393366	-2.32959327943	-0.561337392924	0.368904382318	-0.212274534722	-0.025683128205	-1.45532725859	-0.819064445072	-1.15306892467	-1.13403580288	1.00393392806	-0.9991053315	-0.640299675424	0.797360772433	-0.736672260209	-0.161497184372	-0.66738847459	-0.0589416431653	-0.745154094135	0.297787923035	0.734054567412	0.0552945197	-0.929594388943	0.0618753909384	0.0450698567641	-1.22061876879	-0.0785671856577	0.820845785043	-0.77752166367	-1.18279196943	0.0553470256088	-0.245894516585	1.78963257672	0.819032892991	1.7036201956	-0.733140257684	0.166117342901	-0.175457688816	0.627336237713	-1.66480735298	-0.334651467852	0.599819719692	-0.847500200082	0.16583876194	0.135431491514	-0.925573878921	-0.819588900693	0.0451756898342	-0.734227397012	3.43967634108	1.08496330075	-0.819080569856	-1.59279268286	-0.962806584058	-0.178070369969	1.33668906091	-1.09407734147	0.0940958053737	-1.15261470846	0.0488494458022	-0.596992776023	1.10424558627	-0.806981220768	0.971329400094	0.113684300782	0.205419452965	-0.864480079624	1.05570363806	-0.590967805383
Alejandro Toledo	13	0.972391708308	-0.544801983975	-0.241428703368	-1.8433906007	-2.13636811316	-1.93867245028	-1.13680726041	-0.371015026042	0.240154694407	0.741698542556	-1.4002112392	-0.0228006096263	-1.08327435083	-0.45345038614	0.641689611599	-1.27942369778	-0.63404309964	0.743463316647	-0.688550849381	-1.290524462	-0.0378349974368	-0.166980214325	-0.744868004926	1.18066553281	0.743625087401	-0.0668187276452	-0.702476572406	0.798025844202	0.216942844081	-0.434014975762	-0.141081211651	1.1321334058	-0.530229796334	-0.959470619667	0.523902202521	-1.14652206036	2.08178357277	-0.457151993092	1.8104810301	-0.21903808806	-0.488031569749	-1.17945277041	0.302389016513	-0.488922747772	-1.00334035582	-0.559717286657	0.234725709395	0.0785630594968	-0.326002719372	-0.829339622197	0.03829001071	-0.545299129698	-1.0135398653	2.04061013756	-1.09313680274	-1.12355229321	-1.12224975407	-1.05742288468	-0.111277173154	1.36034067286	-1.4671705479	-2.35336473141	-0.664043084702	0.0682202604616	0.332546525725	1.84090381552	-1.04843464751	-1.41554324048	0.916846236821	2.13259765837	-0.964346496423	0.738410295826	-0.100821818892
